4.354895433438147334e-01	1.239001396559140898e-02
1.858092871403491664e-01	-2.059694545394005483e-01
8.770612324251864100e-01	-5.102035090049864552e-01
7.895609294122450939e-01	-3.760614564927540204e-01
8.795144597481607818e-01	-2.605828089377617562e-01
9.912479248849951352e-01	-2.158389842809016190e-01
4.168695237205320980e-01	-3.780761362756617228e-01
6.768771646398163977e-01	-3.287138153154285924e-01
7.647992919776793741e-01	-4.248628281907973481e-01
5.972812563374313433e-01	-9.602372320862588573e-02
6.554236893628655469e-01	-2.912552902567903668e-01
6.220665708009166517e-01	-3.773782607115138132e-01
3.015967222962091521e-01	-1.367964224603770151e-01
3.893678776709657008e-01	-1.574922304812695628e-01
3.635790356263329803e-01	-3.486541848416909728e-01
1.737290683682543857e-01	-1.566716146170626101e-01
3.794496248010866268e-01	1.005464087536080131e-02
6.449404212694756500e-02	-3.674286127885164482e-02
9.438353279885855485e-02	-1.348308519914656889e-01
2.636773225604332471e-01	-2.234688349350581471e-01
2.763048087808718800e-01	-8.631514716724450476e-02
2.721138291152458769e-02	1.500279604280503054e-01
4.096275039315910305e-01	2.444436143983595017e-02
3.706068574549569172e-01	-2.177314219883995927e-01
4.857550409364209676e-01	-1.738835541139863439e-01
2.279943767000768562e-01	-3.388896587152978590e-02
2.480592389464024161e-01	-7.724735619659393870e-02
5.067534778468533174e-01	-1.820136508019344901e-01
-2.267600669720566398e-01	2.358536359680948880e-01
1.910976027728006066e-01	1.460009809007162540e-01
6.368388615589891388e-02	-1.043598020143518268e-01
-1.920942092235035023e-02	6.748565455066336816e-02
4.064263759240422380e-01	-1.012974280052227199e-01
7.128131080525155205e-01	-3.540012352385176198e-01
2.030949374637951721e-01	-1.482198627835504545e-01
3.782474178213398042e-01	1.461528182333169008e-02
1.938500036678957317e-01	-2.116961299134235419e-01
3.139610237200345377e-01	-3.145421582290088280e-01
4.472294509396719797e-01	5.320548269032924354e-02
-1.497164434524636267e-01	2.318814219472354818e-02
5.220450698300441728e-01	-9.820960367487570342e-02
1.795357766490902895e-03	-1.419253934884598389e-01
4.245192068273350716e-01	-1.777672841082755528e-01
-3.414663551067585456e-01	4.504023488155420307e-02
1.407627587427117966e-01	-2.786346688956176654e-01
5.008217418518294828e-01	-9.568620783617362568e-02
3.010646742710101353e-01	-1.490804886241293981e-01
-2.248542066121167748e-01	1.686300493286723712e-01
-3.596940578235079816e-02	-1.465629928491467004e-01
6.632257138247455996e-01	-3.951255577385833218e-01
5.375860511759513738e-01	-3.632425146513638681e-01
2.126788408593441315e-01	-1.309102348038092001e-01
-6.848650191771538109e-02	-8.939832049218984777e-02
-3.314742270133577695e-01	1.581289482055463769e-01
6.468764727734549469e-01	-1.530649497882938248e-01
5.407280582319574230e-02	5.168338590119690712e-02
-8.289324487988674467e-03	1.375689511317251812e-01
2.872088717101919930e-01	-3.020546877914444955e-02
-2.532862826802873557e-01	8.425460231401904476e-02
-4.136691800397035990e-01	1.629722249871966011e-01
-4.194521173157458871e-01	1.287634457457592085e-01
-3.598098362933562222e-01	1.181426604286952564e-01
1.112556014983273611e-01	4.485461067657946915e-02
-4.645285223216170239e-03	-6.046639126040345702e-02
5.222662328385963004e-01	-1.263513065170759897e-01
5.576914707701314394e-02	-3.395306308586396732e-02
-2.923134502840725735e-01	1.093660723291773051e-01
-4.679537920878096280e-01	1.109380164987772560e-01
-4.456028092342542712e-01	1.427580033614635480e-01
6.911974020608722610e-03	4.650909780284241679e-02
-4.160581601277076325e-01	1.326921156514123956e-01
-1.059008852062370831e-02	-1.027157339238463363e-01
-5.996952473883751522e-03	-1.941691735499458810e-02
3.137290017167005951e-01	-2.358849750511358631e-02
-7.710894922274896812e-02	-1.344832202667601284e-01
-1.074228479731072772e-01	2.306844083429763492e-01
-2.868812830336552322e-01	1.361150418859240208e-01
-2.662168471047365870e-01	1.015134128238306954e-02
-9.201682684525561151e-02	-1.184335858230184113e-01
-7.134354786681568195e-02	1.774592891547758025e-02
-4.023067452825003776e-01	5.591028857751215858e-02
-3.695493532479846022e-01	9.625222971796335014e-02
1.379243519385759398e-01	-9.438616345440127564e-02
-1.596535466595389585e-01	8.640361777422778111e-02
1.882838363302570817e-01	1.898289274333078702e-02
1.760572869875026356e-02	-1.515236881399922297e-01
1.234628978979991909e-01	-1.881819029504195467e-02
4.387050882457222412e-01	-2.771990313677573647e-01
-3.560878867781559071e-02	1.704612896947898734e-02
-2.115931169327279482e-01	1.467916211402689741e-01
-2.807615026744822995e-01	3.526513951949259568e-02
-5.272383703044314363e-02	8.815483199509333012e-02
-3.568428510904708140e-01	1.221926162615109834e-01
2.845699929212704982e-01	-6.384078948779679796e-02
3.188642238930224915e-01	-1.051260665171939307e-01
3.895291597785142113e-01	-2.707684193789845484e-01
-4.833311441483196212e-03	-8.768557848752642214e-02
3.969334295535915103e-01	-6.346350563151731405e-02
-4.755584994344944638e-01	5.084818083046699355e-02
-4.479446637522436214e-01	5.637348031614153321e-02
-3.954112651623059582e-01	1.558597080247920985e-01
3.750577273287384328e-01	-2.425426047749437153e-01
1.185492823148877051e-01	-1.530304514594946763e-01
-5.659465778082952564e-02	-6.834561736423427902e-02
4.522260028511967400e-01	-1.283852238968703763e-01
-4.722936078768228962e-01	1.037670477043536044e-01
5.112647424174070546e-04	-1.048918444449851023e-01
1.378490531531586238e-01	1.830565898575347086e-02
7.151105236699534240e-02	-1.667542917360697874e-01
-8.607109729920603414e-02	5.486481648917143628e-02
-2.810465606627386981e-01	1.061915378366256740e-01
2.322901006057442527e-02	-8.501804310170835155e-02
-4.925583691911678691e-02	-4.078985919716128505e-02
-2.035681843644429889e-01	6.844004560036881513e-02
-2.733566206472853310e-01	1.362187651891461349e-01
1.754237452484020895e-02	-3.237204135382829029e-01
-2.602215380139132894e-01	6.790542744630403971e-02
-1.773570821279336629e-01	4.251884589316004548e-02
5.239049178850035959e-02	1.087761585450399276e-01
-1.644718657602769196e-01	5.570300602997385608e-02
-4.469429118873087803e-01	1.019143864270974364e-01
-3.958898665310959797e-01	4.266793890126734101e-02
-2.539576233098621572e-01	5.065846789016242857e-02
-3.143045517415945511e-01	1.578067763361981971e-02
-1.593910563056600560e-01	-1.139649806068021576e-01
-4.136986097886523051e-01	6.693326324102867597e-02
7.629344081391326027e-02	-1.089588573431736346e-01
-4.851389585806292204e-01	1.192588651619323203e-01
-8.552502426791820656e-02	8.625070556820110812e-02
-3.467289527755202938e-01	-8.757370546402588884e-02
-1.324900785812898885e-01	1.106520979280342792e-01
-3.029753857635568148e-01	1.015490556163790165e-01
-3.190526541332572852e-01	-6.731110637258010468e-03
-2.389096737351733002e-01	1.527539753185802041e-01
-2.986918678200330413e-01	7.690590182131472330e-02
-4.966165609820298310e-01	1.096844965440970654e-01
-5.079745720732292691e-01	8.832637562195770620e-02
1.374109803250255467e-02	-1.151388240992024838e-02
-2.533668518324144747e-01	8.125432407979850391e-02
-4.496918008628568164e-01	7.918948457882740710e-02
2.651113558837083217e-01	-1.171966106376203937e-01
-3.577214119390184632e-01	7.346036572340662596e-02
-4.762904739710497881e-01	9.452927778620763555e-02
-2.394155929665182370e-01	1.685153176829352895e-02
1.099648331568436610e-01	2.853008842338550927e-02
-4.567356932838734229e-01	9.446383959262635854e-02
-4.056728166831362059e-01	7.145062055103940102e-02
-3.477240760149589160e-01	8.875102669508398712e-02
-4.675588166055673622e-01	1.067143639921063619e-01
-4.022363465781060854e-01	9.183798797294967856e-03
-4.486139059070067270e-01	7.659307874751747347e-02
-5.008228677074347823e-01	8.682457457834748260e-02
-3.245401673898497541e-01	-2.106639248515049245e-02
-5.873102872479917663e-02	-9.720890686093974775e-02
-5.114360139535336636e-01	7.807468990089798389e-02
-5.102817768032285040e-01	8.362693139194697645e-02
-4.866123949421792827e-01	6.589411360286956398e-02
-5.107046584321114358e-01	7.412680576961139245e-02
-4.763985459149636670e-01	6.048648895206412690e-02
6.288265144852912547e-01	8.866185743806180852e-01
-5.842987768466455512e-01	-2.493654455779848456e-01
-2.537867799675955993e+00	5.101155280330791353e-01
-1.389664539441518132e+00	2.405725356622259170e-01
-2.831639956244248246e+00	1.216067843780691771e+00
5.312740910021758189e+00	2.059655141655002630e+00
2.009261649707221320e-01	1.020503479693228854e+00
